ORF,adjCMR
k141_580398_1,0.18038753326331636
k141_581230_1,0.3509932864134704
k141_1162745_1,0.5668168178464342
k141_3088_1,1.8218745272899202
k141_294590_1,0.37644029967844705
k141_1170505_1,1.4682395220394466
k141_594880_1,0.6278515422386751
k141_594910_1,1.331625549882942
k141_887287_1,1.4508954060481034
k141_887288_1,2.239337167317941
k141_888396_1,0.035457485056054665
k141_308982_1,0.2869128607288093
k141_1180912_2,0.21059597184808224
k141_1183079_1,0.8060987706212067
k141_601284_1,0.8018846620369285
k141_892214_2,1.0164479049402337
k141_892281_1,1.0233328534948074
k141_892769_1,0.38609261505481746
k141_1186078_1,0.6385377864368134
k141_895928_1,0.034066995446013305
k141_1189063_1,0.3122314191312872
k141_318233_2,0.08909829578188094
k141_900185_1,2.126267187194745
k141_324814_1,0.9743160697559806
k141_1199050_1,0.3416502996528241
k141_326383_1,0.19152625786183858
k141_1199515_1,0.10160331975126774
k141_909599_1,1.303062575810009
k141_41698_1,1.9545938637150133
k141_1205630_1,0.27054664996541955
k141_917635_1,0.20526442825699154
k141_337871_1,0.0
k141_50576_1,1.429749215124871
k141_50577_1,0.5670735283617632
k141_1216172_1,1.0798981413563313
k141_928373_1,0.5177150974598689
k141_1222357_1,0.041865464283052496
k141_61990_2,0.10973158533136917
k141_348640_1,0.9901407386083222
k141_1224857_1,1.5752578694236552
k141_933851_1,0.841275487540497
k141_933853_1,0.9322724119616325
k141_934064_1,0.44359577048851373
k141_935644_1,0.28214460330928964
k141_353911_1,0.46331113806578095
k141_68828_1,0.17230579514843095
k141_71545_1,0.5994595865324797
k141_357194_1,0.32363645673712643
k141_357196_1,0.32941846972566996
k141_357458_1,0.05441573769228971
k141_941064_1,0.8687083838733393
k141_358135_1,1.695623237251054
k141_650228_1,0.4324237288613955
k141_1239301_1,2.222277261071333
k141_1240060_1,0.31733639593546636
k141_363589_2,0.7464457224393136
k141_81068_1,0.4398523462649819
k141_657612_1,0.788614703090691
k141_84134_1,0.10071981262299586
k141_659349_1,2.120790420723645
k141_659516_1,0.422430743530565
k141_85686_1,1.7725160963880255
k141_1249905_1,0.04343541919366697
k141_1249910_1,2.696470823542845
k141_1249914_1,0.5936173956467818
k141_89020_1,0.5791389225822262
k141_90364_1,0.06017027767088064
k141_90367_1,0.39082994775487656
k141_959264_1,0.5275324839362853
k141_959327_1,0.04894131740131489
k141_669861_1,2.626095459295267
k141_669863_1,0.2895694612911131
k141_964938_3,0.7135818867531001
k141_97488_1,0.2853728024318216
k141_966502_1,0.0
k141_967792_1,2.595128842963393
k141_967794_1,2.170246909887079
k141_102368_1,3.192818060148969
k141_971771_1,0.08996332777976329
k141_1269489_1,0.1754966432067352
k141_977304_1,0.04679910485512939
k141_1277458_1,0.693491193920118
k141_688530_1,0.6236880704731667
k141_397572_1,0.10071981262299586
k141_987851_1,0.8494037531205983
k141_1282189_1,0.031733639593546636
k141_993178_1,0.30660295901411977
k141_124683_1,0.9911037231819542
k141_127940_1,0.4228633402981334
k141_700684_1,0.2341199899800489
k141_704041_1,0.3175923123838014
k141_1004815_1,1.9274467267189717
k141_1005102_1,0.3525193441804855
k141_1007195_1,1.8497870064566626
k141_416335_1,1.8487896374740298
k141_139547_1,0.034066995446013305
k141_139549_1,1.4074422653451775
k141_711282_1,0.4048349750089348
k141_143804_1,0.9420659807337545
k141_1312781_1,0.43578770412127915
k141_147758_1,0.12521922650426512
k141_426512_1,0.8985428132184842
k141_426513_1,0.0
k141_149267_1,0.49419854727016627
k141_427405_1,1.00950821367544
k141_427407_1,0.3803300387107157
k141_427507_1,0.14340582844893218
k141_1021655_1,0.6434876917580291
k141_154726_1,1.587751652922058
k141_728244_1,2.064756158771415
k141_160320_1,0.937290624705445
k141_734086_1,0.1781965915637619
k141_166205_1,0.18141701189322748
k141_166207_1,0.24502031340017263
k141_1037096_1,0.3536726244776954
k141_1333877_1,0.38609261505481746
k141_1333878_1,0.14945520582767127
k141_1040528_1,2.6719363928225435
k141_170325_1,1.8059170704176946
k141_170327_1,0.34258922180920426
k141_170328_1,0.26187151281978926
k141_1339641_1,0.7611540125366402
k141_175621_1,0.0
k141_176214_1,3.535795527344118
k141_452844_1,0.7037637540239711
k141_746529_1,0.41579204698211103
k141_749323_1,0.4182669996427189
k141_1349563_1,0.34932188981150153
k141_1057712_1,0.04136706589873044
k141_186137_1,0.24644209471584094
k141_463802_1,0.6069058572265794
k141_463802_2,0.5467244306466538
k141_757099_1,0.22785793675366275
k141_757101_1,0.22785793675366275
k141_464364_1,0.0
k141_464366_1,0.5693230086401546
k141_1356749_1,2.1563683287636084
k141_1363670_1,0.5869651242387427
k141_472321_1,1.7502865215818388
k141_201212_1,0.2316555690328905
k141_201215_1,7.350609402005179
k141_1076894_1,0.23663740922714618
k141_1372893_1,0.926622276131562
k141_774660_1,0.9461988030920879
k141_483035_1,0.9800812536006903
k141_1380108_1,0.42376018725528747
k141_1088683_1,0.011699776213782348
k141_1090357_1,1.2440762040655229
k141_1092726_1,3.176990661022498
k141_790508_1,0.4949905321215609
