ORF,adjCMR
k141_472_2,0.6049090175507195
k141_900984_3,0.31439715696391846
k141_815385_1,0.31513172976056314
k141_301523_2,0.5307150855666146
k141_601197_1,0.39669523628682657
k141_344758_1,0.3358847324398697
k141_773162_1,0.1820194066633212
k141_345420_1,0.3007277153567916
k141_217343_1,0.2707788700774408
k141_773971_1,0.8019405742847776
k141_774083_1,0.17458111360256048
k141_303617_3,0.04893918009344014
k141_260988_1,0.1588026456093262
k141_90492_1,0.7368683366341839
k141_1503108_2,0.9726662043571227
k141_1032273_1,0.4375044774618384
k141_519157_2,0.2735255265586091
k141_819440_1,1.0770767008700344
k141_1461249_1,0.30316868707234995
k141_1290656_1,0.24702633761450735
k141_1076226_1,0.3432939544789846
k141_349970_1,0.6968354896886849
k141_1291638_1,1.2174869496715008
k141_350654_2,0.777161511596203
k141_950224_1,0.5763947877671839
k141_778744_1,0.0
k141_778744_2,0.07138834527391726
k141_650482_2,1.7713595916747602
k141_223051_1,0.31701713327195113
k141_1335982_1,0.13833474906412413
k141_308700_2,0.14821580256870442
k141_907701_1,0.4622572060311079
k141_907728_1,0.7451733720305029
k141_737160_1,0.07742616552096498
k141_737176_1,0.17291843633015516
k141_737714_1,0.37053950642176103
k141_352301_1,0.20080850670598663
k141_224491_1,0.7410790128435222
k141_1294909_1,0.2670064090392102
k141_1123867_2,1.6455141521740573
k141_1123867_3,1.4227057914477317
k141_182867_1,0.421211575676019
k141_1338539_2,0.3437535180057302
k141_1037839_1,0.3705395064217611
k141_954466_1,0.24469590046720072
k141_269446_1,0.31125318539427926
k141_440739_2,0.48939180093440143
k141_996408_1,0.3834278370799093
k141_484266_1,0.1681151464320953
k141_1426430_1,0.36024674235448995
k141_996905_1,0.24596156891789317
k141_869908_1,0.3458368726603103
k141_1169643_1,0.20997238697233128
k141_912521_1,0.7781329634856983
k141_100384_2,0.7228557584293371
k141_1427446_2,0.6175658440362684
k141_957430_1,0.4517251286152929
k141_142342_1,0.18795482209799477
k141_785514_6,1.4223935891674053
k141_785762_1,0.2608266916711837
k141_401035_1,0.24871829883104513
k141_358741_1,0.31250319818702743
k141_316431_1,0.25937765449523276
k141_658912_2,0.524424765919323
k141_188378_1,0.7126670379102241
k141_786993_1,1.5060638002948998
k141_144880_1,0.33253545448106764
k141_915614_1,0.15485233104192997
k141_1130493_1,0.18717975066666281
k141_788698_1,0.19813570829496946
k141_830834_1,0.1696863160249186
k141_489267_1,0.18526975321088052
k141_574838_1,0.6027032635573873
k141_616882_1,0.0
k141_616882_2,0.6510275790119388
k141_145996_1,0.1621110340595205
k141_704046_5,0.8000703770499717
k141_489651_1,0.28099245903650216
k141_575543_1,1.2488553734955652
k141_361500_1,0.4907144814774673
k141_1346557_1,0.3135334285107209
k141_662043_1,0.26343043034672076
k141_1347006_1,0.5738443683522848
k141_1517224_1,0.1820194066633212
k141_276861_1,0.3143971569639185
k141_1133076_1,0.5501950246868573
k141_1390960_1,0.412850245909367
k141_363245_1,0.47828503665787603
k141_877566_1,0.8089065835105563
k141_149223_1,0.20967654704704444
k141_792588_2,0.0
k141_449724_1,0.18096115429899962
k141_1091913_1,0.17504013493543316
k141_1519687_1,0.20585528134542283
k141_1092275_1,0.3103664241823298
k141_1264725_1,0.10272382356246842
k141_1393302_3,5.076391237978127
k141_1393302_4,2.370175118663334
k141_1048789_2,0.0
k141_1092760_1,0.5094918213299214
k141_494243_1,0.143104912824956
k141_238148_1,0.17458111360256048
k141_494943_1,0.12968882724761638
k141_1521461_1,0.5615392519999884
k141_752367_1,0.0
k141_795306_1,0.23796115091305753
k141_836996_2,0.22554578651759366
k141_538635_1,0.19575672037376057
k141_1050915_1,0.3344177306385076
k141_539138_1,1.4339577646890918
k141_1224785_1,0.5403701135317349
k141_453127_1,0.6484441362380818
k141_1395994_1,0.08792462864245179
k141_583119_2,0.09263487660544026
k141_583251_1,0.6235039771520018
k141_624871_1,0.2573976723998493
k141_670303_1,0.28040827512998134
k141_155165_1,0.2756670724103923
k141_670537_1,0.5438563723287138
k141_1312801_2,0.3338524265780224
k141_327556_2,0.07340877014016021
k141_584754_1,0.0
k141_284876_1,4.871238877105591
k141_71649_1,0.22074693999594278
k141_841444_2,0.0
k141_457238_1,0.27666949812824826
k141_1526336_2,0.0
k141_758128_1,0.3432939544789846
k141_842475_1,0.18693885008665423
k141_1401048_1,0.11359605306360558
k141_373000_1,0.6484441362380818
k141_1527017_1,0.43229609082538795
k141_1527017_2,1.2384698818240842
k141_73295_1,0.3553118554729216
k141_73632_1,0.24469590046720072
k141_502056_1,0.050858363626516224
k141_759225_1,0.6117397511680018
k141_1144739_1,0.17800427269280678
k141_502660_1,0.150800961915833
k141_802629_1,0.06175658440362684
k141_802638_1,0.6622408199878284
k141_675230_1,0.0
k141_74884_3,0.7530319001474499
k141_546135_1,0.30679077413414624
k141_418531_2,0.9154505452772921
k141_1529424_2,0.0
k141_205062_1,0.5578014075166295
k141_503827_1,0.17291843633015516
k141_676164_1,0.6408153816941045
k141_676324_1,0.38906648174284914
k141_1529933_2,0.4157962400305258
k141_1446793_1,0.12808773061492976
k141_976963_1,0.30970466208385994
k141_548691_1,0.3120332685656935
k141_1490879_1,0.09021831460703748
k141_1105749_1,0.3181046706073609
k141_978708_2,0.0
k141_1106006_1,0.24702633761450737
k141_806532_1,0.2034334545060649
k141_721629_1,0.23314845347886087
k141_463965_3,0.8049651346403774
k141_1277821_1,0.5558092596326416
k141_1322320_1,0.26377388592735534
k141_423519_2,0.2691654905139208
k141_37647_2,0.0
