ORF,adjCMR
k141_5178689_1,0.20886843020990448
k141_2812122_1,0.0
k141_2960402_1,0.06788223981821896
k141_1333237_1,0.3155928693303163
k141_2369175_1,0.09091371404225754
k141_4736356_1,0.34066133242108043
k141_741836_1,0.05000533319942465
k141_5180735_1,0.9545939974437041
k141_3553323_1,0.049913411631043354
k141_2445_2,0.10564003184562187
k141_4293774_1,0.5536494736946938
k141_3109753_1,0.1969157800633989
k141_5181490_1,0.2605129817585157
k141_1778539_1,0.4369114351443632
k141_1778546_1,0.0
k141_3849924_1,0.03407742962761996
k141_5034138_1,0.151975163772132
k141_5034233_1,0.0910298235110216
k141_3407097_1,0.0435142562937301
k141_3554887_2,1.0493098730126693
k141_2963163_12,0.0
k141_2075503_1,1.266264858147546
k141_2075515_1,0.1681767202703623
k141_3999005_1,0.050658387924044
k141_448074_1,0.21107661635018332
k141_3999291_1,0.5515431985230291
k141_4433_1,0.344330201976473
k141_1780279_1,0.4157446414569635
k141_1780295_1,0.07152343275865983
k141_1780321_1,0.6161929507308567
k141_4443682_1,0.21315679169972138
k141_3112226_1,0.6809175290407766
k141_2372967_1,0.015288792751851119
k141_2372973_1,0.12995473839073451
k141_2373018_1,0.5596674027565925
k141_2373037_1,0.27255747805800035
k141_1632791_1,0.017141979752075494
k141_597774_1,0.06879956738333003
k141_5036996_1,0.6897391326558797
k141_1781775_1,2.010105159665707
k141_1781796_1,1.0923578821322593
k141_4445445_1,0.558950982630176
k141_1930372_1,3.7996977005166586
k141_3705634_1,0.6439184096231764
k141_3854141_1,0.18346551302221342
k141_2226640_1,0.3572749464116787
k141_303104_1,0.7941351773605745
k141_303111_1,2.428675691274056
k141_1042905_1,0.05545934625671484
k141_4151036_1,0.12949423258495585
k141_4298739_1,0.06349529234697351
k141_4298746_1,0.0572041346782744
k141_4151540_1,0.2407171624759538
k141_2819926_1,0.22135512984201836
k141_2819936_1,0.270806807785448
k141_2079883_1,0.3719574784559943
k141_3559930_1,0.23114024310863085
k141_452352_1,0.05866366404043614
k141_897116_1,0.46871070350675
k141_1933404_1,0.7145498928233573
k141_1933433_1,0.3747665323297505
k141_1933451_1,0.8369833991191964
k141_1933476_1,0.015084942181826433
k141_1933483_1,0.34238849031119206
k141_1933494_1,0.2049584535574244
k141_3856952_1,0.08145868778186276
k141_4153311_1,0.297422184770547
k141_4597124_1,0.21062751716645955
k141_3116873_1,0.5000254272324165
k141_897694_6,0.5252792366885991
k141_3561816_1,0.5759705196697367
k141_2526427_2,0.1706035127706561
k141_3857794_1,0.13675909120886603
k141_4449649_1,0.5801900839164014
k141_3266068_1,5.7577504095326555
k141_1490959_1,0.15498228268999764
k141_3709802_1,0.22461035233969512
k141_1934911_1,0.050766632342685115
k141_10802_1,0.06527138444059515
k141_10808_1,0.4606294844807715
k141_10829_1,0.058019008391640134
k141_10839_1,0.2576388639965406
k141_3266747_1,0.279350781144934
k141_2231249_1,0.1339781049043795
k141_5189544_1,0.06175122530572225
k141_2674836_1,1.8306205876903956
k141_4451195_1,0.04108329225497423
k141_3563688_1,0.463380537766211
k141_1787673_1,0.08365768991681914
k141_2971523_1,0.24684450842988712
k141_1492819_1,2.437834406170165
k141_4895260_1,1.4052814558859366
k141_1493047_1,0.006502130250787257
k141_4747404_1,0.2617350042742273
k141_4747415_1,0.22955346798431533
k141_4747421_1,0.2649412313580276
k141_5043732_1,0.2169751957659967
k141_605300_1,0.054743741788886253
k141_456892_1,0.16593436400009076
k141_1048975_1,0.6612941202948561
k141_3712591_1,0.0848527997727737
k141_13639_1,0.658559043012572
k141_13650_1,0.16041822842613931
k141_13652_1,0.48125468527841797
k141_4748602_1,0.24484887496621266
k141_457639_1,0.023969717449936076
k141_1938451_1,0.7407784107146911
k141_1938460_1,1.1979218791450406
k141_4157726_1,0.16511896171999205
k141_5192127_1,0.3318687280001815
k141_754846_1,0.279071430363789
k141_1938852_1,0.7009579111663914
k141_755117_1,0.2985561473486482
k141_755124_1,0.09078900387210355
k141_755132_1,0.37013978501703754
k141_2974258_1,0.04586637825555335
k141_3121762_1,0.1728482958334279
k141_4749928_1,0.16850201373316764
k141_1642689_1,0.03901278150472354
k141_4454524_1,0.14290997856467152
k141_3567730_1,0.08443064654007333
k141_2235649_1,0.49913411631043353
k141_4010703_1,0.5586142651707602
k141_2679163_1,0.020385057002468156
k141_3863416_1,0.8598417043641068
k141_2679832_1,0.06033976872730573
k141_3715679_1,0.20252931633007715
k141_3123563_1,0.5413547799123196
k141_3123575_1,0.9856638357443409
k141_4604274_1,0.452548265454793
k141_4751382_1,0.9697462831174137
k141_2976616_1,0.4804450763389927
k141_3864752_1,0.24135907490922293
k141_757999_1,0.3487101360524947
k141_3421783_1,0.5910145257805133
k141_3421793_1,0.07252376048955017
k141_905573_1,0.703066055260125
k141_4605169_1,2.856860577887566
k141_4605169_2,0.018856177727283045
k141_4605205_1,0.008198338142296976
k141_2534315_1,0.05713993250691832
k141_2385289_1,0.05823231356955058
k141_4457503_1,0.5191906470114921
k141_2238261_1,0.39930729304834683
k141_3570112_1,0.403260830603281
k141_4013067_1,0.039836995198485305
k141_2385557_1,0.07802556300944709
k141_2534757_1,0.2497169482802349
k141_4606113_1,0.02668327036879676
k141_165795_1,0.24714407700807875
k141_4310397_1,0.10285187851245296
k141_1943423_1,1.8663161734799045
k141_1943446_1,1.1440352606179935
k141_1943464_1,1.5179223070462853
k141_1943471_1,0.6494905661619715
k141_4458999_1,0.19859165904266188
k141_166657_1,1.4563388329795204
k141_166850_1,0.24094004873750555
k141_166852_1,0.03327560775402891
k141_1500364_1,2.1429491393594615
k141_4459830_1,0.27959160078385203
k141_463847_1,0.04942881540161575
k141_3424552_1,0.2683379138113356
k141_2980198_1,1.6791922481348902
k141_2980206_1,0.21897496715554501
k141_1501220_1,0.0905096530909586
k141_1205244_1,0.3370040274663353
k141_4608873_1,0.7460487709490248
k141_4461301_1,0.2792623789990021
k141_1648961_1,0.14341318271454712
k141_4756165_2,1.082555178150108
k141_1945971_1,0.5217486070170552
k141_2538714_1,0.43604910994342044
k141_909980_1,0.3874557067249941
k141_4609996_1,0.6066770225299762
k141_3426748_1,0.49026062090935907
k141_3129671_1,0.48083253204571763
k141_3427180_1,0.6679901258707718
k141_4610771_1,0.050283140606088114
k141_1503362_1,0.1440896599915025
k141_4314741_2,0.026937396753261494
k141_4314901_1,0.039836995198485305
k141_2390948_1,0.04770840147866794
k141_4611410_1,0.04285494938018874
k141_3279282_1,3.0647746401947034
k141_764565_1,0.11313706636369827
k141_4018859_1,0.07977613653850518
k141_1504195_1,0.1535431614935905
k141_319137_1,0.14784957536165114
k141_764833_1,0.8304742105420406
k141_1504583_1,0.7273097123380602
k141_4612808_1,0.09173275651110671
k141_1061121_1,1.2652351314718928
k141_1061129_1,0.5818477698704483
k141_4168699_1,0.26008521003149027
k141_4168708_1,1.8873013600253834
k141_4907785_5,1.116218377963273
k141_5202940_1,0.46436855597040333
k141_1209338_1,0.2336526370554638
k141_5202948_1,0.7767619481686746
k141_2097284_2,0.009753195376180886
k141_4613368_1,0.16273139682449753
k141_913416_1,0.14974023489313007
k141_1654657_1,0.3069143821568411
k141_26513_2,1.384006831245241
k141_1803251_1,0.13508903446411732
k141_1803265_1,0.2020304756494612
k141_3874544_1,0.6091995881122215
k141_4022560_1,0.024071716247595378
k141_3580146_1,0.42631358339944275
k141_3580147_1,0.30413189882714586
k141_322322_1,0.16499155511372665
k141_2691371_1,0.3095259362780424
k141_2395249_1,0.14775363144512832
k141_3875423_1,0.5028314060608812
k141_2692079_1,0.07378504328067279
k141_4616419_1,0.16162438051956896
k141_4616486_1,0.03504245418344636
k141_4911135_1,0.488796063415978
k141_4911141_1,0.05122776607990191
k141_1656586_1,0.1203585812379769
k141_1656592_1,0.4225601273824875
k141_3582621_1,0.0279350781144934
k141_5060708_1,0.3365469695629
k141_4617649_1,1.1989151808690413
k141_4763723_1,0.8551057341442311
k141_1361652_1,1.322051112564564
k141_770999_1,0.01824791392962875
k141_5207897_2,0.06926759165124384
k141_3729175_1,0.039836995198485305
k141_4913641_1,0.03491884764311675
k141_1659352_1,0.0
k141_1067247_1,0.13948405442099787
k141_4765805_1,0.11761774225929028
k141_1512419_1,0.1203585812379769
k141_1512438_1,0.24995398382677525
k141_1512448_1,0.8610987828792589
k141_5209730_10,1.0808630447246175
k141_1956863_1,0.2977291220097322
k141_3139507_1,1.183660904393314
k141_624877_1,0.10848759788299835
k141_3288206_1,0.11434065217607806
k141_1808795_1,0.16886129308014666
k141_1808821_1,0.1393717484190486
k141_4620616_1,1.4056423396701907
k141_4621202_1,0.7129185003739891
k141_3881341_1,0.05877250200711598
k141_3881344_1,0.024956705815521677
k141_4767530_1,0.4444670464288146
k141_4474610_1,0.1010152378247306
k141_2254747_1,0.041594509692536134
k141_4326459_1,0.5028314060608812
k141_3734166_2,0.0852402554794987
k141_4178252_1,0.07856740719701269
k141_923294_1,0.3069143821568411
k141_2107528_1,0.2894204023257398
k141_2107533_1,0.6051517503174558
k141_3882927_1,0.4991341163104336
k141_4769412_1,0.279350781144934
k141_35213_1,0.18123898980592443
k141_4918311_1,0.3589926144232733
k141_4328180_1,0.5262189133195269
k141_3735497_1,0.21213199943193425
k141_4770698_1,0.33811077304093734
k141_4771002_1,0.4949746653411799
k141_2849644_1,0.7693320512731481
k141_3590618_1,0.2915903772260265
k141_3293469_1,0.29799495158295525
k141_1073251_1,2.0342914817318825
k141_36664_1,0.014504752097910033
k141_36667_1,0.37942308841484174
k141_1073353_1,1.4796747325732589
k141_4478188_1,0.4126175361499584
k141_3443027_1,0.6559542677469741
k141_4920173_1,0.21107661635018332
k141_1814599_1,0.5342583689396863
k141_4329864_1,0.036203861236383444
k141_1518552_3,0.307086322987181
k141_481462_1,0.36732813754447485
k141_1369719_1,0.32526906579563253
k141_1518701_1,0.06634581052192183
k141_1814955_1,0.37268680684512373
k141_1370199_1,1.6672830832545005
k141_3146326_1,0.4072934389093138
k141_2259175_1,0.3689252164033639
k141_2259183_1,1.9281962385641047
k141_4034094_1,0.11477673399215767
k141_1371181_1,0.035355333238655716
k141_483160_1,0.16850201373316764
k141_1520453_1,0.1824791392962875
k141_4480222_1,0.044079376505336984
k141_1371878_1,0.1399006734604871
k141_1371898_1,0.211471152081679
k141_1372015_1,0.016637803877014454
k141_4628887_2,2.0543309418671525
