ORF,adjCMR
k141_998719_1,0.06934470318517637
k141_2397036_1,0.06240016832338077
k141_1498242_1,0.3543438129791979
k141_250_2,0.24003935717945665
k141_998902_1,0.09779381218422308
k141_2896695_1,0.17124706387775693
k141_1498660_1,0.511114105994237
k141_1498771_1,0.1367642786937255
k141_699826_1,0.14040037872760674
k141_1177_1,0.2087884419911099
k141_900028_17,2.1038817315228124
k141_1599787_1,0.15186163413394196
k141_1500076_1,0.0896532538863031
k141_1000820_1,0.11645101834997117
k141_1799963_1,0.0954002573405533
k141_401824_1,0.08858595324479947
k141_3198383_1,0.2551460007519485
k141_802122_1,0.043515906857094486
k141_1102241_1,0.4573799571788229
k141_702233_1,0.14420969132874334
k141_3399159_3,0.5385592509194538
k141_1002353_11,3.5828096645674457
k141_2900245_1,0.01181146043263993
k141_902656_1,0.046674319451561024
k141_902656_2,1.3587521946224392
k141_902656_3,0.8144156800183563
k141_203716_1,0.056533485831438995
k141_2200700_1,0.3297650513852651
k141_2600763_1,0.14856602575429914
k141_3000400_1,0.2004369043114655
k141_304445_1,0.08938402489565353
k141_2801278_1,0.0
k141_1203612_1,0.008268022302847953
k141_703925_5,1.4078546792758728
k141_2702304_1,0.17047468665665882
k141_1603881_1,0.43137507667032793
k141_2103675_2,1.9012145034934222
k141_1903392_1,0.10709873449284912
k141_1903527_1,0.15748613910186576
k141_2602998_2,0.07046609917199959
k141_1305903_2,0.0
k141_2004403_7,0.32606285137991925
k141_2303738_2,0.0740419907717727
k141_1604965_1,0.22638632495893202
k141_2903806_1,0.10892005428901494
k141_3304331_1,0.09032293272018771
k141_3203587_1,0.06484723374782707
k141_2105893_1,0.20111405601522042
k141_2305710_1,0.06954411282769306
k141_808696_1,0.15567406009546353
k141_1008193_1,0.04499603974339021
k141_509149_1,0.030622304825362785
k141_409234_2,0.9108838130256217
k141_409234_3,1.5729408283466835
k141_1905965_1,0.10951022917679407
k141_2306264_1,0.11130030023064551
k141_1906051_1,0.15170683124491655
k141_1308810_1,0.11274575867519934
k141_1008506_1,0.8146433739570776
k141_3504656_2,0.0
k141_2905915_1,0.11636475833637858
k141_2306754_1,0.25239225977114804
k141_1408460_2,0.06652431737923639
k141_210069_1,0.19227958843832443
k141_909187_1,0.04193924356517077
k141_909378_9,1.7659247635516757
k141_11429_1,0.0702781895742076
k141_1708765_1,0.10335027878559938
k141_1708765_2,0.11348265905869738
k141_1009961_1,0.07331251303017888
k141_2808081_1,0.09019660694015948
k141_2409619_1,0.2508276428953873
k141_2509521_1,0.1626496190724187
k141_112759_1,0.10207434941787595
k141_3507998_1,0.03180008578018443
k141_3507998_2,0.06360017156036886
k141_13980_2,0.3991459042754184
k141_3008673_1,0.0
k141_513307_1,0.0
k141_413530_1,0.024317712655435156
k141_2909413_1,0.22048059474261206
k141_2410754_1,0.1118614782150017
k141_114069_1,0.09952249068242905
k141_1512596_1,0.09497052645163187
k141_2910667_1,0.07765545809304707
k141_614296_1,0.1908005146811066
k141_2611393_1,0.5383828476273085
k141_3112353_1,0.14298083681616758
k141_416237_1,0.08795768407285057
k141_416247_1,0.30426322074480466
k141_2312608_1,0.2458060684630472
k141_2612333_2,0.0
k141_3212117_2,0.0
k141_2613011_1,0.04806989710958111
k141_3113591_1,0.5185860142614692
k141_2613550_1,0.10784376916758197
k141_1615012_1,0.04509830347007974
k141_1215881_7,1.188318994943734
k141_2714042_1,0.17538229127253233
k141_18912_1,0.33072089211391803
k141_3513794_1,0.10243567454855868
k141_2214858_2,0.0
k141_917755_1,0.11483364309511045
k141_3514489_2,0.08703181371418897
k141_2915474_1,0.21614373025211653
k141_618773_1,0.15716075451694453
k141_2017806_1,0.4734109544372618
k141_1717835_1,0.16804923379772257
k141_3215458_1,0.055456247153248456
k141_420739_1,0.0
k141_520857_3,0.5131875912112521
k141_1618487_1,0.19242711753431294
k141_920364_1,0.23622920865279862
k141_122366_1,0.3760705796613115
k141_122433_1,0.1845540692599989
k141_3318155_1,0.1356472409060992
k141_821754_1,0.07295313796630547
k141_422358_2,0.0
k141_123907_1,0.3742726145322118
k141_823047_1,1.3483692286006517
k141_823047_2,0.9471204652889258
k141_424012_8,0.5783733911381901
k141_424089_1,0.05813453181689966
k141_1522059_1,0.400873808622931
k141_2421012_1,0.1974453087247272
k141_1324678_1,0.29764880290252627
k141_3121637_1,0.21519510103302888
k141_2522383_1,0.09855920625911466
k141_2322062_1,0.09186691447608836
k141_1623444_1,0.29338143655266924
k141_2023577_1,0.06421764895415885
k141_3322212_1,0.3043091542020427
k141_3322212_2,0.44232986134875046
k141_723366_2,0.1234033179529545
k141_2023933_1,0.07800021040422597
k141_3421790_1,0.07751270908919955
k141_3421790_3,0.22628271565689131
k141_1525244_1,0.0740419907717727
k141_1525244_2,0.0
k141_1624647_1,0.01234033179529545
k141_2125584_1,0.1117300311195669
k141_2424207_1,0.15445755950375295
k141_1823187_1,0.19946201664458094
k141_2424492_2,0.46212900323903
k141_2424492_3,0.12809612018496827
k141_724802_1,0.07420020015376368
k141_1526064_1,0.20480422218063735
k141_828486_1,0.1781507568016962
k141_1427879_1,0.7613129447176827
k141_429763_2,0.2038690430839221
k141_2425911_1,0.0
k141_130294_1,0.07691183537532978
k141_627525_1,0.14741435113604875
k141_2127826_1,0.09346459994523772
k141_1129133_1,0.24380065764808065
k141_3525513_1,0.02016590805572671
k141_1726509_1,0.10021845215573277
k141_1226720_2,0.13459571190682712
k141_3525634_2,0.16195095232382586
k141_1528282_1,0.08882999168349039
k141_1726814_1,0.0834387571847041
k141_1726817_1,0.06954411282769306
k141_727653_1,0.1352949104102392
k141_2427500_1,0.03863561823760726
k141_531347_1,0.06079428163858788
k141_1827110_1,0.08911640805464859
k141_2628683_2,0.17406362742837794
k141_2328846_1,0.06079428163858788
k141_2927982_1,0.12595815226994925
k141_1531160_1,0.12962577339210773
k141_1531174_1,0.10296027773357827
k141_1230177_1,0.7730600853162836
k141_730029_1,0.0725265114284908
k141_3228124_1,0.4324811666105083
k141_134604_1,0.12639014985245275
k141_2530749_1,0.2599311359423771
k141_2929727_2,0.0
k141_2430725_1,0.0987226543623636
k141_2430725_2,0.0
k141_2729620_1,0.055120148685653014
k141_2031617_1,0.2853936632455131
k141_2729966_1,0.06360017156036886
k141_3031161_1,0.07394166287099793
k141_1932222_2,0.18587026882371363
k141_2331960_1,0.0698706110099827
k141_334971_1,0.1580651322603285
k141_1335324_1,0.17467652752495674
k141_1335339_1,0.19730507768159886
k141_3132957_1,0.05853467117060496
k141_2833101_1,0.08268022302847952
k141_1036353_2,0.2229579047958998
k141_934381_1,0.13780037171413254
k141_2833405_1,0.04593345723804418
k141_3532617_1,0.30167108402283066
k141_3432156_1,0.07268591035470727
k141_2034733_1,0.32205469309960155
k141_1037196_1,0.24718829565215528
k141_2035189_1,0.0
k141_3433105_1,0.18898336692223888
k141_837383_1,0.1881687834441258
k141_1037638_2,0.05802120914279264
k141_2535465_1,0.09573499508560787
k141_3534734_1,0.019227958843832445
k141_2835936_1,0.18918356116685994
k141_2835999_1,0.22730816602995882
k141_2734910_1,0.15856481128749497
k141_937598_1,0.052614687381759694
k141_1538285_2,0.06360017156036886
k141_2536668_3,5.09073944646781
k141_2536668_4,3.3428469483066294
k141_1736306_1,0.2387245876174409
k141_1834745_1,0.07071334864277853
k141_2139115_1,0.09049576649883331
k141_2536980_1,0.46640125810937166
k141_241768_2,0.16536044605695902
k141_1340015_9,0.08480022874715848
